0.056073427,0.030586302,0.11586207,0.30792665,0.2615075,0.21205318
0.054893047,0.029942453,0.11342317,0.30144453,0.25600266,0.20758939
0.053712696,0.029298604,0.110984206,0.29496264,0.25049782,0.2031256
0.052532345,0.028654754,0.1085453,0.28848076,0.24499309,0.1986618
0.051351964,0.028010905,0.10610634,0.28199887,0.23948824,0.19419801
0.050171614,0.027367055,0.10366744,0.27551675,0.2339834,0.18973434
0.048991263,0.026723206,0.101228476,0.26903486,0.22847867,0.18527055
0.047810912,0.026079357,0.09878957,0.26255298,0.22297382,0.18080676
0.04663053,0.025435507,0.09635067,0.2560711,0.2174691,0.17634296
0.04545018,0.024791658,0.09391171,0.2495892,0.21196425,0.17187917
0.04426983,0.024147809,0.091472805,0.24310708,0.2064594,0.16741538
0.04308945,0.02350396,0.08903384,0.2366252,0.20095468,0.16295159
0.0419091,0.02286011,0.08659494,0.23014331,0.19544983,0.1584878
0.040728748,0.02221626,0.08415604,0.22366142,0.18994498,0.15402412
0.039548367,0.021572411,0.081717074,0.21717954,0.18444026,0.14956033
0.038368016,0.020928562,0.07927817,0.21069741,0.17893541,0.14509654
0.037187666,0.020284697,0.07683921,0.20421553,0.17343068,0.14063275
0.036007285,0.019640848,0.074400306,0.19773364,0.16792583,0.13616896
0.034826934,0.018996999,0.07196134,0.19125175,0.16242099,0.13170516
0.033646584,0.01835315,0.06952244,0.18476987,0.15691626,0.12724137
0.032466203,0.0177093,0.06708354,0.17828774,0.15141141,0.12277758
0.031285852,0.01706545,0.064644575,0.17180586,0.14590657,0.11831391
0.030105501,0.016421601,0.062205672,0.16532397,0.14040184,0.11385012
0.02892512,0.015777752,0.05976671,0.15884209,0.134897,0.109386325
